Content
"['doctor', 'tell', 'stuff', 'covid', 'chang']"
"['trust', 'get', 'sick', 'extra', 'holiday', 'stick', 'say', 'covid', 'also', 'bug']"
"['cancel', 'flight', 'due', 'staff', 'staff', 'got', 'covid', 'mask', 'idea', 'say', 'start']"
"['pride', 'month', 'covid']"
"['glad', 'covid', 'also', 'mean', 'sick', 'hate']"
"['given', 'answer', 'parent', 'two', 'year', 'send', 'rise', 'case', 'unknown', 'long', 'term', 'effect', 'covid']"
"['mano', 'covid', 'infect']"
"['make', 'summer', 'bucket', 'list', 'summer', 'feel', 'sad', 'first', 'week', 'summer', 'ruin', 'covid']"
"['smash', 'covid']"
"['get', 'covid', 'time', 'like', 'wild']"
"['beat', 'covid']"
"['didnt', 'care', 'die', 'covid', 'dont', 'care', 'mass', 'shoot']"
"['covid', 'get', 'back', 'work']"
"['must', 'give', 'job', 'back', 'sack', 'covid', 'must', 'end', 'mani', 'mani', 'career', 'livelihood', 'put', 'ice', 'cannot', 'let']"
"['dont', 'think', 'canada', 'could', 'covid', 'harder', 'still', 'think', 'still']"
"['commission', 'use', 'employ', 'sack', 'worker', 'get', 'see', 'lot', 'court', 'action', 'near', 'say', 'right', 'covid', 'cash', 'cow']"
"['covid', 'home', 'fine', 'need', 'take', 'home', 'time', 'ala', 'bed', 'stricken']"
"['even', 'like', 'bullet', 'saw', 'amount', 'covid', 'claim', 'got']"
"['four', 'horseman', 'see', 'war', 'russia', 'well', 'other', 'around', 'globe', 'see', 'death', 'covid', 'afflict', 'seem', 'other']"
"['covid', 'one', 'big', 'game', 'hidden', 'plain', 'sight']"
"['get', 'covid', 'two', 'year', 'prevent', 'covid', 'stop', 'spread']"
"['last', 'week', 'slight', 'fever', 'inform', 'coach', 'cant', 'come', 'work', 'clinic', 'day', 'even', 'though', 'covid', 'alert', 'level', 'today', 'would', 'fit', 'work']"
"['thought', 'chest', 'time', 'wait', 'day', 'covid']"
"['wed', 'half', 'guest', 'covid', 'yeah', 'wear', 'mask']"
"['dont', 'know', 'redeem', 'much', 'death', 'long', 'make', 'profit', 'mass', 'shoot', 'covid', 'sustain', 'quo', 'worth', 'fundament']"
"['rip', 'area', 'right', 'got', 'sick', 'last', 'weekend', 'day', 'test', 'covid', 'twice', 'span', 'congest', 'cough', 'fever', 'exhaust', 'suck']"
"['ever', 'drug', 'list', 'side', 'effect', 'see', 'covid', 'shot', 'treatment', 'pill', 'list', 'side', 'effect', 'think', 'hide', 'truth']"
"['much', 'protect', 'covid', 'protect', 'shooter', 'show', 'random', 'place']"
"['think', 'caught', 'covid', 'dad']"
"['right', 'covid']"
"['bore', 'crib', 'covid', 'suck']"
"['daughter', 'covid', 'back', 'school', 'tomorrow']"
"['need', 'exhaust', 'away']"
"['covid', 'guess', 'good', 'time', 'watch', 'batman']"
"['damn', 'got', 'covid', 'weekend']"
"['reason', 'never', 'got', 'covid', 'child', 'let', 'play', 'creek', 'would', 'eat', 'chicken', 'wing', 'would', 'collect', 'chicken', 'bone', 'think', 'pack', 'wild', 'chicken']"
"['sure', 'still', 'mask', 'wear', 'daughter', 'concert', 'teacher', 'mask', 'present', 'see', 'rule', 'one', 'covid']"
"['let', 'covid', 'free']"
"['done', 'test', 'posit', 'covid', 'damn', 'time', 'sick']"
"['moment', 'covid']"
"['trump', 'let', 'covid', 'planet', 'formula', 'side']"
"['person', 'line', 'front', 'buy', 'covid', 'test', 'cough', 'wear', 'mask', 'ugh']"
"['covid', 'hit', 'differ', 'suck', 'cant', 'even', 'work', 'like', 'use', 'lay']"
"['good', 'news', 'get', 'second', 'covid', 'shot']"
"['guess', 'one', 'still', 'scare', 'get', 'covid']"
"['append', 'send', 'home', 'covid']"
"['area', 'seen', 'patient', 'past', 'year', 'latest', 'report', 'show', 'adult', 'health', 'could', 'covid', 'covid', 'symptom', 'would', 'want', 'interview', 'tonight']"
['covid']
"['mani', 'quit', 'work', 'brag', 'covid', 'payment', 'piss', 'pay', 'back', 'also', 'canada', 'told', 'wouldnt', 'pay', 'back', 'ruin', 'live', 'get', 'back']"
"['bet', 'woman', 'wouldnt', 'give', 'covid']"
"['allow', 'thousand', 'get', 'infect', 'covid', 'support', 'sell', 'assault', 'weapon', 'mass', 'shoot', 'state', 'evil', 'men']"
"['pride', 'month', 'covid']"
"['young', 'post', 'covid', 'die', 'due', 'heart', 'attack', 'plea', 'enlighten', 'plea', 'covid']"
"['mood', 'late', 'brain', 'covid', 'also', 'gay', 'thought', 'crust', 'punk', 'guy', 'canada']"
"['trumper', 'morn', 'think', 'world', 'guess', 'well', 'know', 'enough', 'stupid', 'world', 'spread', 'plan', 'behind', 'look', 'thought']"
"['today', 'test', 'posit', 'covid', 'also', 'poem', 'award', 'later', 'first', 'day', 'pride', 'certain', 'walk', 'turd', 'whose', 'brought', 'wrath', 'upon', 'ill', 'take']"
"['covid', 'make', 'introvert', 'mass', 'shoot']"
"['cross', 'street', 'say', 'friend', 'covid']"
"['still', 'feel', 'like', 'small', 'life', 'summer', 'break', 'feel', 'better', 'covid', 'start', 'school', 'think', 'get', 'highlight', 'soon', 'want', 'see', 'photo', 'get', 'done']"
"['got', 'breakthrough', 'covid', 'first', 'time', 'kick']"
"['today', 'outlet', 'proceed', 'program', 'mass', 'shoot', 'happen', 'think', 'comfort', 'numb', 'stuff', 'covid', 'gun', 'bent', 'wipe']"
"['test', 'posit', 'covid']"
"['civil', 'need', 'process', 'social', 'complex', 'rise', 'long', 'covid', 'make', 'harder', 'maintain', 'current', 'state', 'civil']"
"['four', 'canada', 'big', 'five', 'bank', 'move', 'away', 'covid']"
"['ill', 'sound', 'scandal', 'embarrass', 'would', 'like', 'plea', 'tell', 'covid', 'lot']"
"['die', 'still', 'die', 'covid', 'die', 'much', 'overshadow', 'past', 'month', 'trial', 'rich', 'hate', 'dont', 'get']"
"['give', 'greater', 'freedom', 'help', 'far', 'covid', 'sure', 'much', 'bigger', 'also', 'rel', 'size', 'claim', 'embarrass']"
"['miss', 'covid']"
"['ford', 'stop', 'answer', 'pretend', 'mani', 'friend', 'covid']"
"['spoke', 'harden', 'live', 'ask', 'felt', 'law', 'allow', 'legal', 'law', 'gun', 'said', 'angel', 'didnt', 'want', 'buck', 'butt', 'boarder', 'patrol', 'gun', 'covid', 'fox']"
"['thing', 'kill', 'say', 'covid', 'chang', 'like', 'eve', 'live', 'time', 'covid', 'mean', 'time', 'use']"
"['first', 'workout', 'get', 'covid', 'better', 'ill', 'take']"
"['covid', 'get', 'sick', 'let']"
"['dont', 'let', 'case', 'data', 'fool', 'covid', 'level', 'highest', 'ever', 'safe', 'folk']"
"['librarian', 'say', 'covid', 'past', 'ten']"
"['past', 'hour', 'learn', 'friend', 'move', 'due', 'covid', 'shooter', 'current', 'happen', 'time', 'shut', 'watch', 'safe']"
"['havent', 'recent', 'due', 'covid', 'feel', 'better', 'might', 'tri']"
"['test', 'posit', 'covid']"
