Content
"would,doctor,michigan,shown,proof,weve,known,child,die,due,car,wreck,cancer,reason,posit,covid,death,covid,left"
"live,month,month,end,get,covid"
"got,covid,test,back,posit"
"new,year,covid,good,news,took,second,test,still"
"that,selfish,public,health,one,govern,mask,help,prevent,spread,virus,tri,like,japan,respect,one,wore,mask,even,covid"
"none,thing,never,what,point,might,want,read,said,covid,test,cant,tell,cold,covid,count,die,covid,death,covid"
"event,death,move,state,lung,cancer,covid,week,brain,tumor,covid,death,whew,good,time"
"tri,say,may,covid,dont,even,let,come,symptom,allow,doesnt,prove,covid,without,test"
"back,work,day,catch,covid,mask,still,test,posit,antigen,test,day,even,covid,mask,mask,cloth,mask,enough,covid"
"lost,smell,sen,better,part,two,month,bout,brain,fog,sick,symptom,recent,inform,covid,effect,brain,concern"
"covid,kill,million,million,die,posit,test,within,day,death,thing"
"ideal,need,get,test,anyway,cover,covid,home,test,best,good,option,get,test,right,away,tell,test"
"get,covid,test,enough,test,urgent,care,place,could,find,want,dollar,joke"
"post,start,work,covid,test,finish,film,major,thank,here,fun,game,hard,work,agent,new,year,pal,take,care"
"let,pretend,took,job,medium,kick,role,medium,covid,pay,around,year,size,health,system,get"
"read,health,care,covid,case,year,old,home,report,public"
"also,cain,die,death,year,long,die,covid,role,republican,kill"
"feel,bad,sick,took,covid,test,came,scare,still,might,take,one,mark,kit,say,repeat,test,like,like,fever,feel,like,know"
"data,clinic,meager,prevent,covid,death,cancel,excess,fatal,cardiac,arrest,congest,heart,real"
"need,better,girl,republican,even,wear,mask,liter,covid"
"that,covid,got,test,yet"
"covid,gift,keep,give,china"
"pari,berlin,barcelona,hope,made,take,covid,test,let"
"dont,seem,understand,covid,die,dont,way,wreck,havoc,life,physic,mental,health"
"fine,covid,test,yesterday,worst,ever,hope,well,soon"
"world,run,short,chemic,covid,test,data,politician,back,year,lie"
"took,visit,dad,got,back,last,night,weekend,camp,new,year,weekend,text,dad,got,posit,covid,test,boy,guess,new,year"
"work,front,desk,health,clinic,wear,layer,mask,folk,get,around,mani,covid,patient,probabl,mean,get,point"
"world,worst,show,ever,thought,covid,bad,enough,cant,seen,public"
"cant,say,certain,never,come,contact,known,sever,side,effect,sick,death,covid,take,friend,thousand,none,zero"
"problem,like,covid,support,bought,blame,china,covid,elect,loss"
"wind,thought,lot,gone,well,year,love,support,good,health,covid,far,exhaust,mani,differ,level,one,reason,post,thing,could,cut,back"
"question,covid,booster,first,time,day,ago,differ,kind,booster,kind,get"
"need,health,profession,covid,free,stretch,way,thin,medic,protect"
"modern,covid,shot,also,ton,side,effect,report,well,look,will,propaganda,draw,covid,keep,safe,sever,side,effect"
"wake,around,mask,say,say,shirt,like,damn,hope,covid,stuff,straighten,moron"
"republican,spent,last,two,year,spread,covid,sell,ban,wouldnt,full,right"
"full,free,covid,test,line,drove,afternoon,public,place,mask,typic,liber"
"probabl,non,white,get,covid"
"bright,side,one,trend,food,lose,sen,covid"
"develop,along,line,smallpox,cowpox,whole,differ,world,lab,rat,patent,covid,explain"
"thrill,start,covid,test"
"new,covid,sever,distinct,make,use,set,safe,effect,local,high,store"
"quit,one,free,handout,without,expect,govern,fund,covid,without,mask"
"come,lost,friend,covid,lose,friend,careless"
"got,post,flight,test,result,back,take,yesterday,follow,return,wed,covid,detect,either,free,that,relief,great,start,new,year"
"wait,line,covid,test,hour,end,sight,yeah,lie,sick"
"covid,side,affect"
"polio,work,got,never,covid,well"
"dose,travel,wear,mask,dine,outdoor,safe,get,idea,doesnt,think,covid,big,deal,take,recommend"
"covid,test,see,fam,tomorrow"
"freedom,except,red,state,current,free,happen,icon,day,due,success,governor,keep,rel,low,covid,maxim,freedom,ask"
"given,half,covid,notion,public,health"
"covid,test,came,liter,sick,thank"
"state,death,yet,die,covid,die,covid"
"public,today,say,like,world,war,thought,well,dont,listen,closer,talk,covid,smell,weed,zombi,need,stop"
"help,sent,support,mask,treatment,need,save,cannot,due,health,spite,best,effort,get,covid"
"meager,prevent,covid,death,cancel,excess,fatal,cardiac,arrest,congest,heart,real"
"good,health,end,covid"
"rough,due,health,work,made,video,stream,last,month,hope,next,year,bring,well,earn,joy,good,luck"
"patient,best,mask,wearer,understand,catch,covid"
"total,agre,wear,face,cover,public,area,get,life,covid,form,flu,need,live"
"mention,life,upend,news,report,call,covid,hope,mention,ask,wife"
"life,save,covid,excess,heart,attack,fatal,death,placebo,group,real"
"lest,forget,conceal,posit,covid,test,also,proceed,put,risk,normal,wear,mask,practic,social"
"probabl,keep,wear,mask,certain,thing,covid,done,tho"
"covid,test,came,back"
"covid,death,prevent,get,lessen,effect,understood,would"
"doesnt,dont,test,probabl,covid,idea,sound,lot,like,south,complain,would,lot,case,didnt,test,much"
"concord,right,didnt,new,danger,variant,infect,didnt,happen,rather,wear,mask,moron,oxygen,scream,covid,aint,real"
"ask,assist,due,covid,thought,wasnt,big,deal,thought,person,right,import,public,governor,fail,think,differ"
"nana,want,suck,covid,like,venom"
"fox,covid,death,sure"
"also,take,consider,mental,health,worker,work,address,bed,covid,mass,worker"
"covid,also,time,death"
"wish,could,keep,home,cant,afford,quit,job,home,school,wish,school,would,wish,could,stay,safe,learn,home,school,covid"
"caught,covid,wasnt,allow,boost,until,day,posit,test,find,way,cancel,booster,appoint"
"way,booster,must,taken,mask,save,world,world,covid,away,ever,deal,quit,push,narr,agenda"
"govern,bail,mask,wear,would,love,see,request,spend,border,wall,money,covid"
"covid,case,rise,death,toll"
"got,clinic,still,covid,test,result"
"covid,china,get,ballot,stole,elect"
"end,death,door,wait,covid,test,come,back,sum,year"
"question,governor,ethic,time,million,case,covid,make,mask"
"brother,told,got,could,get,covid,tell,stuff"
"still,miss,random,confirm,death,covid,current,fear,tactic,death,covid"
"wouldnt,team,covid,shorten,season,real,test,whole,year"
"girl,test,posit,covid,girl,ruin,dad,cancer,treatment,plan,hate"
"break,test,due,may,distinguish,covid,influenza,virus,distort,distort,sham,wonder,flu,vanish,year,mani,die,distort"
"check,covid,test,hour,prior"
"swift,due,respect,claim,new,like,old,say,keep,safe,rubella,like,covid,well,establish,total"
"grate,covid,perfect,health,asthma,final,depend,apart,cold"
"posit,covid,test"
"new,last,day,report,record,break,new,case,covid,public,health,minim,risk,transmit,host,attend,gather,holiday,weekend"
"lift,beg,joe,bail,state,covid,cant,way"
"way,higher,one,got,test,slot,other,would,posit,later,flow"
"man,fund,china,gain,function,research,covid"
"enter,new,year,curfew,due,covid,begun"
"know,catch,spread,catch,covid,point,limit,serious,that"
"effect,keep,catch,covid,ill,death,current,person,like,person,sure,mean,made"
"real,get,delta,didnt,wait,month,till,avail,think,covid,still,billion,non,wet,market,yet,resist"
"current,wonder,high,covid,case,number,elect,what,bet,strategist,blame,state,impend,health"
"health,depart,whine,drug,drug,say,work,plan,muck,politic,covid"
"son,said,covid,test,center,collect,booger"
"wear,mask,public,space,keen,get,booster,alway,check,yet,sick,wall,wall,covid,politician,bang,hour,import,need,number"
"covid,variant,keep,come,access,omicron,expert,say,take,fix,problem"
"there,home,covid,test"
"almost,posit,covid,took,home,test,one,line,two,line,posit,see,line,form,like,yet,hold,like,second,line,fade,away"
"yet,within,day,last,congest,took,covid,test,came,back,posit,also,covid"
"ringworm,wham,work,home,cold,fear,dread,covid,gotten,annoy,allow,work,cold,even,test,pay,time,stay,home,cold"
"ever,think,make,legit,concern,health,covid,feel,actual,take,live,legit,concern,get,social,come,plea,dont,shame,reason,concern"
"idea,faceless,model,wear,mask,covid,mask,like,full,face,model,brand,sure,that,thing,think,would,fun"
"covid,rate,rise,pagan,gon,put"
"stop,get,sick,covid,may"
"covid,test,feel,like,first"
"life,short,your,miss,life,stay,home,look,rather,miss,life,keep,other,get,sick,rather,public,risk,get,even,mild,case,thing,still,give,long,covid"
"cant,see,get,know,die,covid"
"think,mean,mean,like,die,still,spread,covid,like"
"super,bowl,come,test,posit,covid"
"know,strong,link,lower,fatal,rate,covid,care"
"home,know,liber,power,keep,regardless,health,problem,would,make,covid"
"fail,plea,explain,fill,covid"
"would,help,govern,better,covid,deploy,test,site,region,may,need,deploy,extra,medic,staff,cope,spike,patient"
"wish,death,covid,wish,new,year,trigger,shop,without,face,diaper,done,may,may,lost"
"inner,west,want,get,covid,test,today,clinic,close,midday,line,short,far"
"sister,die,talk,phone,tue,night,test,mon,dad,covid,sick,mask,wear,hat,gun,day,mask,public,weak,stupid"
"cost,better,health,catch,covid,ill"
"anyway,thread,made,say,thing,regard,went,rough,year,covid,deal,matter,move,death,look,forward,bring"
"work,toward,wrong,covid,public,health,termin,shame,resign,public,health,let"
"notion,avoid,favor,covid,infect"
"submit,covid,test,result,form,phone,appoint,though"
"open,covid,test,like,thing,plan"
"wish,good,health,extra,good,health,daughter,suffer,much,covid"
"look,covid,death,toll,southern,state,make,wonder,mani,trump,voter,exist"
"test,yesterday,covid,test,first,nasal,swab,year,ago,fun,test"
"break,know,tri,count,death,covid,wasnt,sick,die,liver,problem,year,deal"
"weird,see,die,covid,day,older,white,male,access,weird,die"
"look,forward,see,pan,know,seen,said,watch,afternoon,spent,hour,queue,covid,test"
"shot,man,dead,covid,death,death,data,broken,show,die,covid,rest,die,covid,tri,brain"
"drink,covid"
"paco,alpha,doom,tenebra,paper,prove,true,death,covid,perform,robust,public,mortal,fatal,ratio"
"sister,tri,kill,give,covid,feel,like,death"
"covid,list,first,game,mask"
"super,honest,say,sleep,threw,new,year,tonight,deal,half,get,covid,wake,work,serious,take,toll,mental,health,wish,new,year,felt,special"
"public,health,cant,accept,input,covid,plan,kind,part,work"
"covid,number,total,total,new,new"
"thing,call,freedom,religion,freedom,speech,bill,right,stuff,protect,exist,type,gather,right,first,thing,shut,global,health,covid"
"check,via,text,covid,made,video,rant,upset,wear,mask,said,never,wear,mask,like,need,know"
"along,steroid,liter,destroy,covid,state,covid,new,flu,there,that,stop,get,havent,might,want,get,anti,test,see,stay,safe"
"stop,spread,stop,catch,covid,need,era,old,dont,make,sen"
"know,place,open,covid,test,today"
"ill,start,posit,posit,test,covid"
"extra,covid,test,sell"
"shake,scare,get,covid,test"
"young,longer,line,get,covid,test"
"let,hope,covid,test,beg,still,stick,gave,mum,gen"
"passport,last,line,covid,variant,punish,crime"
"flu,around,longer,covid,cant,death,last,two,year,yeah,devast,world,want,mask,got,ask,help"
"break,news,omicron,covid,omicron,common,cold,night,sweat,sore,throat,nose,fever,cough,lead,breath,death"
"guess,caught,covid,right,live,grave,got,caught,covid,live,doesnt,want,mask,doesnt,care,your,she,got,ball"
"wait,line,hour,get,covid,test,tell,ran,swab,come,back,tomorrow"
"fear,mental,health,other,covid,myopia"
"dad,covid,moron,didnt,wear,mask,wear,mask,door,hope,get,mask,soon,lost,plant,mask"
"sat,watch,partner,nye,ruin,posit,covid,test"
"also,point,billion,covid,global,start,march,clinic,trial,adult,first,dose,year"
"case,new,york,would,low,case,covid,percent,mask,percent,time,record,high"
"agre,way,doesnt,creat,that,still,catch,covid"
"mani,die,covid,suffer,last,health,effect,thing,also,affect,get,covid,also"
"also,prevent,get,covid,say,move,ago,person,feel,that,stupid,shot"
"similar,restrict,let,covid,rip,prefer,restrict,great,make,good,given,freedom,theyll,put,selfish,fun,health,time"
"fleet,yet,mean,arent,seen,non,covid,treatment,alway,bed,block,time,year,covid"
"medic,worker,team,treat,covid,patient,month,public,school,teacher,support"
"big,support,obvious,thought,mask,red,state,new,year,eve,event,kind,like,destroy,move"
"deray,gym,mask,either,even,though,stage,covid,wear,mask,gym,amount,felt,need,workout,close,even,though,room,enough,move,get,away"
"cant,think,straight,line,lie,flat,bed,heart,rate,covid,felt,like,felt,dose,confirm,head"
"trust,alec,prop,gun,chart,anti,side,covid,blood,show,mani,person,zero"
"covid,caption,game,deaf,hard,hear,folk,close,caption,access"
"paco,alpha,doom,tenebra,didnt,kill,covid"
"want,guess,proven,stop,long,term,effect,covid,even,case,dont,end,know,covid,still,never,work,job"
"get,covid,death,normal,death,liter,sent,video,clip,admit,case,covid,covid,say,two,year,cancel"
"sick,got,posit,covid,test,home,work,want,actual,doctor,get,test,never,get,mess,corp,time"
"covid,death,probabl"
"travel,caught,covid,stuck,wait,test,worker,summon,back,without,need"
"new,year,folk,plea,get,covid,booster,hire,order,fire,base,didnt,bow,low,enough,mob,crime,spree,agre,help,overturn,elect,opinion,matter,naught"
"got,extra,covid,test"
"around,even,covid,strain,take,war,never,end"
"liter,argument,get,except,proven,lower,fatal,rate,covid,proven,covid,fatal"
"catch,covid,enough,altar,public,health,flip,side,take,modicum,maggot,worth,contempt"
"mean,final,get,refund,flight,take,covid,hit,due,manila,hour,land,new,flight,free,voucher,least,could,done"
"speak,think,correct,high,rate,keep,low,even,breakthrough,infect,see,symptom,covid,patient,death"
"covid,test,tonight,tell"
"never,one,much,nye,miss,usual,even,play,game,chill,dog,instead,new,posit,covid,test,hope,better"
"friend,covid,nation,health,need,get,drunk,get,drunk"
"covid,give,break"
"dont,want,govern,money,health,care,also,covid,overblown,also,help"
"yep,end,death,freak,idiot,thought,holiday,smart,kickback,pay,dad,except,lung,non,covid,proof,age,kill,immunologist"
"way,speed,past,question,redirect,there,that,clear,though,way,covid,test,momentum"
"need,rest,pay,altern,covid,poison,rest"
